id,sequence,label
1331,wfisdtkljsbhpcnkmvksylaidiifog,1
1332,vecghyqigebqudwwpkwkrczjwkrhln,0
1333,zqyzqrrrslfqytvzsuvowcfepeecai,0
1334,nzqifxnmncxwoubywzgrvqhzsegbjd,0
1335,dqdhandfqdesnxgzwhvwdiguivxprm,1
1336,uujxbrwheartttmtythpdagwebqgir,1
1337,slgptvxzmeuembwekrkxwqmadewlcm,1
1338,ruwygtycylwmnycfgvagsolemnspfs,1
1339,nvgntrazryuimxbasseverationswa,1
1340,jqqpapzogxxardewagkabqqdqcefor,0
1341,wwcwqcexnnsexiyhxdxioaphltixpk,0
1342,wvkrkotpczfwcoxqinwgltseioczad,0
1343,ivulgefsecretpcnkyduxlbcinvgiv,1
1344,hyjhnqldibkqwvtcemndwcbemhngxx,0
1345,cliutgqfbvhaveeguozhuhlpmtdmsz,1
1346,hhznklzmrxrlqqopegrhacbpnkucig,0
1347,hdycldhyihdolrtjlaruvjneajqpyd,0
1348,woedrcixvoltqtungxggtroubleday,1
1349,ytjixwdhiojheadgwrybgacujvwgcy,1
1350,lkfboaesrfhjxiwalkedidlzjgtyzh,1
1351,vvobetfphtonikqfykfftifwyafumx,0
1352,kdpygmhiftuvxwhjwlikyimgryivsk,0
1353,cpqtqlmlnzuzwydoakauaqkpiuhfst,0
1354,airsabmpmjvvasyqqqyzldltauqmxa,0
1355,hxgylnjckeepingvgsxwjnoaunduxr,1
1356,unjncthqxdtaoqnrzhddzhnevyrsim,0
1357,uhrcnbhszfozstocerskuawdirrjms,0
1358,lyjnqesgbgojfwnpgoeyexlryxjhqp,1
1359,smgajphnswdmamtmdgtxdzqlblflax,0
1360,vpoizxdudzfmpreciouspvdjfxddna,1
1361,rgvczvzkevupfcmskykanwwvnedhkp,0
1362,smhzltrunkaitglyqlgvaazmrdernu,1
1363,xmisbnlrueivldwwbxwsbcjxtnyogc,0
1364,umwyxhfztwciwrkuyolefrtkhenuyi,0
1365,pocvufwtnqvwanesdwamwwgwgkxgre,0
1366,enejcshcqosejmmjwnpywswpkdefbn,0
1367,iqkhztfhnhoowutvrnllgaeeybixah,0
1368,dneojtojfqfmsvonatnypmousqeked,0
1369,kkladdressedpntbnxxuopdpcnkljt,1
1370,jykofjyxfckszfisxbwvrghbkyyate,0
1371,nglishmanqvggsaycdqnggormcyipy,0
1372,lgofugygvooglbgdgebvabzfmjmhbm,0
1373,yyxmddninrhsprluwcrlkqenlmbukn,0
1374,xddrtmrmdgerrsmtsnnlggaeigztee,1
1375,lbktdyjefecnwdmxwoegcnqayshefw,0
1376,xbqeuhhiukfbsfkgmtrobinsonhcxi,1
1377,xewhehvkdmtiadvmgfgcczinwhzpqn,0
1378,weilwkqvfjckayehisqgalkkoezccn,0
1379,tlklhkbmwvsdassobvwncufentnrwr,0
1380,poobpacknowledgedvwzkzqbxhedmx,1
1381,uksckdxgoxtluizxycyztwgnhwifei,1
1382,vplssxzljvtthgydgwmirishjlmjju,1
1383,cqpaurwjvnoddmsgujarjtavqgotba,0
1384,yzpetmquuyuqxcvhaeytelocdgkufp,0
1385,ljqpzklslwttmgibcibqfbqtvzrdau,0
1386,ghteroaamuoeptrrrlblqxktmarria,0
1387,geakzkmshapuxwvhipsnknfkzhiidw,0
1388,seyqjvpyenglishekavhxylhfboqwh,1
1389,jhhrgcydjlcdjegjokuotmnimoswjq,0
1390,xnnzznpiwjuxvfeiclaqegaufdseem,1
1391,wnquilhxhkjmwqqxaootiuoicqduqe,0
1392,mtlekotaaanyxinsboxranddkbfcsc,1
1393,kylkkjqzojvrxnhseemzvqejrphahb,1
1394,ybeganzefgnkmuxiueavevgwkdfcka,1
1395,ossdlwbkvzbpelbghjtdcqqzaaxafa,0
1396,scinatedqkbpuhwtatawmgmgythtqb,0
1397,xfizgbskepvqujxssijuatbggoqgkc,0
1398,vyeqfvmaoqcmfkdzesuyrntovlfjij,0
1399,pssdkuxamcbboxkqlgbphwpwjorqyr,1
1400,jzolnzwifgzomlpdggrkjcdbrharpo,0
1401,ccurihyfidnzvmdwxrusupxzijuetp,0
1402,xgvoitijydjyxokeepcogykxjzvwkn,1
1403,meuyhleoqxbhzcyqqnrydfqhrhnsgn,0
1404,gsexdecunwlxnnenhgsccuiuboriag,0
1405,eyesuqdkjasbelutbcvjqgqhtjrqml,1
1406,hshgnzzdgszodonlmpfkvugpgtopwk,1
1407,fnnvnaphiluxgmctxpbcraryqypwsa,0
1408,xnuyrehtrrvzklfvzjrjazcyknowqa,1
1409,uzrliimizgiufzuejwsrankpiqucni,0
1410,sokujcwtdzddfvprudentdbqsreedb,1
1411,lrshgwthpuvxpritqjxvilzebohifw,0
1412,keepmooobutjrysnxgsdhcblcatmbm,1
1413,rptsnazjknmoneyfkxzusvfdbmguxd,1
1414,rphdzrvowahnsrfworrtffymoneyje,1
1415,lubviltquoxfxyxvrknttrmegdofcw,0
1416,ubyzgushljcddzehbmlkhtravellin,0
1417,gololbzvhhhdhffvxzywczlmyaibva,0
1418,njxtfmcpcaqslobvnwsaewynfynefy,0
1419,wmtlimpnouttppgmnktmansweredhy,1
1420,qreouqkflhypbxchnbdinzaajryiua,0
1421,asosfrtzddsquhswttkcqacoursexg,1
1422,gagmmentioningatiwzgknkxevhtzd,1
1423,hpvmwqxxjacexkjjaycemveyjfgtnl,0
1424,xosoataibrigandsluynogdqvkgidx,1
1425,vxlwbdlatiuesikwcofcberauoyhwh,0
1426,rvdlypvdecwfydbxvbmipialesrrzz,0
1427,aerigirqjogxjdeecjjuitalykdcsq,1
1428,xvotvtjvlsywnbehkatjhuvbpwabpx,0
1429,cibwwdshavevkjftqfpftoiwzkpers,1
1430,onqjxubaihamflrxusdbuntzkoqdon,0
1431,lmsfbqdheowinfmjvcilaqkbxactfi,0
1432,aamfjxclrdgivajkorymabqihqmedd,0
1433,lexbwedmpkvhsvjkpypjvvgxytduqy,0
1434,yycuminasmyggfgcvzoccyaxsffstr,0
1435,cnxjqhvcmlswohubqmpmtqnedjokmb,0
1436,kheavycfylmfmxqcgqdwmvdvildwfb,1
1437,lkfixbiqtylrmvohycxvhoxofqxmqe,0
1438,jqxnqiyyaclhwxluggagebranbills,1
1439,nyuzgwiqdpycxvcmgqmsmakyrwvqyd,0
1440,qonvzfqzzqexchangejrbpogxpdmiy,1
1441,ehgdncircularyrppdslzftapulksr,1
1442,njtpkqetgxxcmegqtmmwlbndeonczy,0
1443,odvyrmwooblrzcqanilsvsbajnxhxf,0
1444,pnotesavvhojaqpzvvaurzdurmkjpq,1
1445,hhvwxiiiopifoidjskleqsuggested,1
1446,kyfclhrucmwcpralkvmmchrjhdeffn,0
1447,wizstcahcsvbjbtylcdhypkxrwkpjs,1
1448,zzposnybebzsdgxjuxcmjmqaayddkm,0
1449,bgthhpwtrjriqghqklmecfpmplspih,1
1450,audmnrtbfiuziepblftugdmpiwgbiy,0
1451,qaaujmzwyogbaqhjnfierrkoxqbmse,0
1452,lpwmkeqeokbnqnweesnidentifytnz,1
1453,zbcrxwudinbbthappendxfyixabhdd,1
1454,qfjizvnfpxtqermzamigctgappfupy,0
1455,znvsvcsnwgbopjkmfuvcayevnixajv,0
1456,vlxhaversjwheadachebfzoxsxhvoz,1
1457,tlzmjvrapcfkpjwiexwgvtejqbermr,0
1458,mtseslihybfdxtfyllrfpeuhhlmkds,1
1459,dtjunbxhxpfikuvvzfnwzmcihqpezp,0
1460,qbovismtgynvgchtjdbgetogdpsich,1
1461,angedhvlkqxfpxqesfhuzbhorqzzrn,0
1462,askedblctsgdafkpetvgkoaoqcvbqp,1
1463,rtdelirbkrxiumurphumvbmzlyhqgl,0
1464,yoduonqrhzhhiqxusfmpcbjrfriend,1
1465,ejyzntqfnguqyxminecldogjahsccj,1
1466,pojsvxqdzaismypyidvgrzukraftdd,0
1467,chjrlfvzmgnadddjovhasabtznnokj,1
1468,qbeenevlgetwbgqjhdteqgljrtpvyl,1
1469,mezwdsuwjwmfdpevrkakgixvzteech,0
1470,sconnecteddwrwsnvsjxrqitmtrnfb,1
1471,eufmgrpyajbhqovkvjkmycbnncnaze,0
1472,vnfiotsnycoikyykiokregnllhcfge,0
1473,ewukgomtsevmsedfcdipbankxzwide,1
1474,sgaedygxnajylleolcmnazhxjflwxa,0
1475,iyienglandbflojdchlatwqqjpaspq,1
1476,xtfiftywfjxyearszovglixslrybeu,1
1477,jejtwizflpxzbpwacqovujmxphploe,0
1478,assuredivuaokkrrictxxkdtajqzwj,1
1479,ipsovereignsuirwymrbnbngjptxyw,1
1480,xwihlwrnpxuzlggflkyiwdahxqmvzw,0
1481,uvipxyzgxlufrzvqpchlntjjrevwzv,0
1482,fecemjtrscqkgetrucaidpmyovlcis,1
1483,xjemnqqppzpofbkhvcdwvdnhnocyvd,0
1484,mrnwzcwpyqightazpydynvnfjpszpr,0
1485,jppwrgvxgykjrdisaxmlosesrtiwue,1
1486,evjpprnszhxfttthxtmlqvarbztrhe,0
1487,bppwdzigsljoyzbddetrdsqhwdvoxg,0
1488,aleruwrnwzeesrafikorpigbybuoqg,0
1489,hhtvfrancvjrwfkucegxadqqirpngp,1
1490,hnqyyamrjcvovfwazfrancllzcaoxo,1
1491,ehlmzrujsdvoagnnhqptsatrcjqhye,0
1492,hqqobpdrdlvnyddvulbdkhalfpbjpy,1
1493,mbkbzpciidkxnjrkrtvxvmkqrcfarn,0
1494,igfwxcmaplmxamlryulzjbddycgwaf,1
1495,wfcertaintygkkmlevfpchnwdvwtcs,1
1496,ixvunanntzgwxhysczrpixcxfssyrx,0
1497,rvliwglbtuptuzuteuslcpwccjznlm,1
1498,imyivqlrpocgebebziollkwijmcsob,0
1499,giraksyizessmkbubnrvvenxioviqx,0
1500,wuukktdgwdvkvccyyvnvbniafjimcg,0
1501,reatejmrtbahdvelsbbalxkqaematt,0
1502,ercyikpghkpesskxipghsspwvnfqya,0
1503,ufpppidasxtziosjvphkwkxrybnljx,0
1504,xiurwmzxsydpvsfbqlbhjljbfwnoee,0
1505,nglishifltcjwtibgrslcwpnhsbcjo,0
1506,jbbflnqbwgisovereignelmebulhdr,1
1507,blqvwznxxuftrnszdfdujiljyunmgs,0
1508,anjdgorplukuobzzvombgwldwrxylb,1
1509,ldbpciimcnmzedspokedbwwqjjdjix,1
1510,sbqcwnnadlflcehivxmhojwocmszlv,0
1511,dvkwoniwrvskktzhbbqvxnezojqdfs,0
1512,mwfeuorhnkfcynkebvbrwordszyfhx,1
1513,kqtkfiuwxuskelfkxoqkoondufchix,0
1514,nbeeconsiderableruzolgjbleivve,1
1515,cgnosugrxvsqxsvmdqjhdezrqwcpil,0
1516,bfeawjlqoivjgnetipfxmbvbjlfvbc,0
1517,deieboexncdhtiinahxtriumphrcgb,1
1518,vbdnqundoubtedlywqlrksvmnuhxiv,1
1519,yvbxkdvuaattayzqwoypamextuspsq,0
1520,alzlnshlconsentirqlosecjjdalts,1
1521,cfyngbodepbmtjythjryfwisxeujso,0
1522,udvzrtbolmavgkuxdvcfmshillingn,1
1523,wpqlahxtexdigvduqbfkrounuilrgn,0
1524,mobiaocytbhmpiylgypszodfdxfbqe,0
1525,moamznurgqknudlhrmmvrntgtatsov,0
1526,ereignkizbimlnrqgduktuergzovli,0
1527,tefogpxgcpjltszezlnvlcgysbgifq,0
1528,bjzxejpwpzacspnvzratevddoshave,1
1529,eajffjddqctucaxzlqyeumxphrfihp,0
1530,ogzribcnawigotidiwvzmtszuwfswy,1
1531,bhujdfmzczheltjwtwjfipfpamtcby,0
1532,jdikvzhundredrarscaooybjjsfypi,1
1533,vsrefjgrpiunssdlqwtjjfkbyxftap,0
1534,aqjrvfnhawhfkkqomlsubftoxrutwo,0
1535,yeukmuqvvorihcddmuzjfiftyixiqs,1
1536,fxujlyfymgboxgkhtwhwryhyqclgsm,1
1537,eewjhhaveuzdajqubnzgzzagydzmgw,1
1538,kqijltbzsyafdmmfuruykdspkwqvyh,0
1539,drvwlharssipggzrkxrollssslizzo,1
1540,dzevhycxkcrglkxxdqtiqbqfafsjyt,0
1541,snrgsevpynobstkqoybqofguekxqcn,0
1542,wnucjxjpmyfezaqqhgblbnnabvwabt,0
1543,wentyfahqabapoundsyjmkyrsfqnsa,1
1544,lqaepswwcocekaynidgykksgtlikmf,1
1545,ysmmzlegloqilhuyomxujbdkrkcxld,0
1546,aapgqsrbvextyuseauvorecommende,0
1547,dqnhqbwyoehrnjbmxmxmxsvvrunizl,0
1548,kkeepqmdbzmhjusohtseepnafniusz,1
1549,zgabwkoxxyyccydbcetimizuphxhbu,0
1550,wlgeuiigofbgddarrangementtupkx,1
1551,kodqbksqytevmjehoboihptmivqdcx,0
1552,omuivdmhenxwvvoojmlrtzqwfyitsp,0
1553,rivatelragjqvwbuhcnwadtzpzgzrk,0
1554,gltmprgpkmljtssdymsnwuggvelwnd,0
1555,xdlxsympfrjwjpscwdhlxjoajbseko,0
1556,ypieceofojhfmemalwizyxeavvadak,1
1557,tskvfkmfikvzeldngjmatjzaduvqiv,0
1558,crvqwrslzlqojebvxsvlnwbcqfcoun,0
1559,selsevtjccjigwzxiizoklqloqdcae,0
1560,tphdvdqvxschbghojktuohwytynerl,0
1561,confesstfmgsvyvrnterxjwbxkhzpv,1
1562,apsiilyeicezdcseemedbeeosjmqtg,1
1563,iqhxruqxzhrqqyrckenguyvxudvclm,0
1564,qafbsjdgtbnjazneededgxpdjxwpro,1
1565,omiulfuxiuwkqgicwcplztjcwgzfrx,0
1566,brwupfopphslobprpzflozgeupsczf,0
1567,ebglxcfgptwqhavingjimbdodiqujw,1
1568,pkyzjsfdolcoyuxztazsbpcjwbxthz,0
1569,ecsrbssdwainogmwqlouacceptedsy,1
1570,lgvzcxquvlvinigqthobmatpuzjmea,0
1571,etcuyucnwzpjjntqwodkrehszudrzh,0
1572,dvrfgnaaifwtmtjcipajqixfmfbinv,0
1573,itationfpknktclmzsldjkygqyhrfl,0
1574,admieopdradxwnxurzxsnkxooiqqaj,0
1575,atowsuztmtybandwcayprjtwhodgxg,0
1576,jrkrhvtyddmrsbflfsnpnyqtpdexsi,1
1577,twgmbwkifpahpyvbmezowjpmuthnox,0
1578,bovgdjtanqkaxczgreenezbtpxokmk,1
1579,kcbhnylpmcveazytoymlmfqforpvbm,0
1580,imjvtfmuddkolkggezcgenfifdhdlb,0
1581,huhpprtnyjpnocnyqgafkhxjoinnav,1
1582,uzrcykuoxzxlwfrkmhsdjkgrnziddj,0
1583,bwrvmhbximabokjnughwjfssrdexrm,0
1584,pkumsfgarundkcsphgemczvnxtpiyp,0
1585,dpartyebclqydoljohkdsxyzfagnun,1
1586,pqtnrwbttrmvofdqchyeyxajbvzish,0
1587,wrgmovfkdinnerpcvwicfovxbqyybk,1
1588,mfgunpebuyiksbcuqornowjzsgthlh,0
1589,wlmxarxilavwuobbjoxffxnltfwfqc,0
1590,nlwrxhavemonptfomsvxlfbddatngh,1
1591,vaixvfxzcppnrpstxxqftmhqallbkp,0
1592,zpsphvfeklttklbzywobeendwdullu,1
1593,bbnxavjtxvvdtqwscbtxshxorbouwa,0
1594,ywqceiuznsyhdfxydrpukahhnjviyy,0
1595,ozjtpyhbpleasantzukpsdcyctylcy,1
1596,chbnbzonoruejmxlpoxhggsgprmniq,1
1597,jmgctgvcxgndqlutmreeqpiwffpbmc,0
1598,bvenxuftwpsnykkbogsxongxfoxgja,0
1599,dhyltdphwnqxajbhvrequireuujhye,1
1600,sdjowcinyjijbltehavsjyuppdwvej,0
1601,rvlpressedvbcdgvxjewprxfbkqrdn,1
1602,wwgobagcmozjbowlbpkwvtcnwtrnwg,0
1603,rrargdobkwdhnpaeqswkeoqkqjoinw,1
1604,wuzfmcqptcafjomphvnozmkxgparty,1
1605,bnzhhprettyyodtdnsgijcbwbwskhm,1
1606,fpiqshmhcmwvhranziqlyjjngirlum,1
1607,grvrsodoitykpmbhmoyaamisspnaen,1
1608,eneyldoqpxxromyaksnmlideqktnht,0
1609,gjfaxtwljsdkfymdraantprxbbpkac,0
1610,zugkbzahhtwcdmdeuitglsdhfuicrg,0
1611,aceghgreenegzzdnamxdpidkmmjkns,1
1612,fpkwpkeipvileyilbbecbfkyrznpxi,0
1613,yrvwdvhqpuyvmbwrokjownzykymqmn,0
1614,fattractiveqlnrivgqwqmvxwqtuug,1
1615,kzqjxssivhtbweoopdwqarurbjsiho,0
1616,robyveninnvffqzxcrhigaqxrcicmf,0
1617,fwvhaewomanfkemhcnkibgrbakbjfl,1
1618,duthqebqkgihvogtltbcrcufmjihqr,0
1619,jpmrssgreeneevgqpqktjcuqgbicrk,1
1620,oacceptedcxvraivevfjiuithnoxgg,1
1621,hkfjdrxinvitationyqeuepavtzgln,1
1622,iavzbyxjnrrnovfblfjcqgnujpjfgj,0
1623,raglzurbahxvvheznwwuvmenpqnnzk,0
1624,fkygozxppreadilyoqhhhjzbhcdibt,1
1625,adjkzsuuptxrzhdppaxdzgcnbyuukz,0
1626,ueyfndksvvwimwkwloqcxwburvwxtp,0
1627,uawjvkopdssmnmayidqkrcirdcmake,1
1628,beprxyvnqwnroojqgxbgesyugrckvj,0
1629,jaleshegsplmwhrodrgaabttcmkkbh,0
1630,sxvzbqplizjrfktoiletvrwipdlaib,1
1631,qfcbmctibpkvjlcvmlbgpgocipuqhb,0
1632,pnccqdglljaivqmzloaidfanbpyijm,0
1633,hadlyomzbdoobtgazkcnepasseddah,1
1634,ojkvnmwvayqlzkfhqmuanxcismbpmx,0
1635,atqndfsgmhmawezkzqzrtazhkjqotx,0
1636,dugumnctiecdooroeprmvnejgnafnj,1
1637,hxgtdvuvumcilkkczmqachwpdkbcim,0
1638,rybjsaxaxbmptqlhotzuzmyflgowdl,0
1639,fobinjtlmrgizfnisxqwmljhzhidtj,1
1640,wxhwhsfyzaegdewfwkdbbeqchzpgsw,0
1641,vekemssdkivkekdtndvjabgoloibdm,0
1642,sgxhphdzgreenelmqmbdrwpvcqrtvs,1
1643,evpywzfakoguhxxbxuffjljpxzywxo,0
1644,qfzpnjwwffwljepqkcdrifxksjkroo,0
1645,mygfurehfieqipxhunlrbvjfkoossa,0
1646,mepsvbeisxznlongdwbuknzzxpivji,1
1647,yyvedxjgsjaidnluhjyppmheiytsag,0
1648,mwxclmatdnmsuofhwibivkzfilekou,1
1649,ykzjqxzahrsvkwuwgxcrgfmfxldcot,0
1650,dulgcdjedhdvwspkyboxesmtakuvyr,1
1651,nhpbaiyfveabjkargdkkgtxnzjbafn,0
1652,ogzrfriyajpkzrunfurodetivoxlhs,0
1653,lpwxwpborneijnemafqotazuvpbebx,1
1654,ylgsavhjnebzxxlwjkhekpssdtznlq,0
1655,urxzloodkwiseotjrffijegmrdfmce,0
1656,ntrevoffomhnkojifatqrqjyjykpzd,0
1657,nsjhycackzpmdhgxuwlyevqedvodlv,0
1658,qztdnfuldgjtamsbuyheedlkhmspen,0
1659,thcdqcmwafvvgakgngzcgiwijizcew,0
1660,zpqojcumddwzfqynzaiqzdlphojsfy,0
1661,hkwxwpleasantmriqxtmclzeuazdyd,1
1662,pwecurxpeogbzyqrmhavgjrbtjkakh,0
1663,nzheveningocruoonlqmclfavfcpov,1
1664,lslightjsuwggyjcxbnqgairkzxroq,1
1665,vuajskxfgfkenaaqluxwvmzcryryun,0
1666,agawparydxgewfosolrdrawbacksgk,1
1667,cvwzzaazxlbfuxjvbjumizbefawhsw,0
1668,sepbjsmdqkfngzjrfjksnwtdnyeztd,0
1669,htgwyycfupwcczglnnuejgffdcbwuw,0
1670,fgreeneobjbkjoamiablerlgfcizne,1
1671,rvousvmfrbgnrivrwnbvelveerwdtf,0
1672,ullzqcscolcdnifrzjktjlwiwxbing,0
1673,vvnwayvqlxhqpypuegltdjfbvhtrlg,0
1674,ozfshaqubmybqgryworqcareshobwx,1
1675,qjyqmbnwwcagmgsrwojynxinpohcri,0
1676,cnydvyldbevrsmvchkghqjqkhrbjwh,0
1677,ljitfgnanfmnpzxlwvjqaptkjfdecx,1
1678,ndafxaourxthqawxmamcmpwrjbtrsz,0
1679,dgnzltoijydwgfswqicxrdfbakxvfg,0
1680,kxyfborepzapjgbyosqzmocbfgjwtn,1
1681,owlkgnnzuufxneleawantedgivscrq,1
1682,qcncxbjsymnbkwxspeigwzuwrbsrbr,0
1683,jttwfidqgsvhztpfkvpompcdxfgzyx,0
1684,stgxfgnfdfxcjbcuhfcxqdlwjinqii,0
1685,nformationofstoeeufseucyfeciii,0
1686,dxvbfhdtuphchnmqranthousandcbv,1
1687,zvckppointsdjccguigysycujcmgsw,1
1688,kepyvkztfdrvcorvgpyyzfouvbcijt,0
1689,sgyluvsgdjdbmejhrzoddnsqfabaav,0
1690,yywoseemexitkkqrhnfonqusrsmkoj,1
1691,kouknoqunderstandtbdbtuxggaqsn,1
1692,yxzkqxkgdwdvwvvbyoungacjhdbexf,1
1693,yvgmchjvyjgjthmbhmdmaqybeokkwr,0
1694,manlpuhevtsrtscvkjbawvrembcwwl,1
1695,vmrexeoixggxsdnjzdkoudokiiyqai,0
1696,dpreferdconversationngzhaiaeep,1
1697,eqnrfwmjwzfejvfkbltxdaughteros,1
1698,vflkodgiluhshowedaokivwelcrbeh,1
1699,vyuzvtrvspnoytepnsolicitudemyi,1
1700,yhjhgkcrypreventdhbxykdamjkhoh,1
1701,wzamsfzconversationqccejspacbw,1
1702,zgkpartfihwwhqidrhbazxkxiuldau,1
1703,ghtergqwrmggewjzzhqzzgrmhbfwdw,0
1704,zkbdowlvpzpwokdnikwwpislpbdggy,0
1705,maymxdceiekmyhaveefrebnhvsymqw,1
1706,fhgwkqcdalxaxukbzynsenbouwwkwe,0
1707,jfjzrgrcgbmdqbsedkjqyibtlxldnb,0
1708,kuzbeenbhyguuqusbfoylhnufdaqqk,1
1709,efrcrxcmfgdptnnmlilaperfectlya,1
1710,ilibertywqtdexexjfinzsqddyitxy,1
1711,rsvhmuxmwidommnjmvwwjdafcutalk,1
1712,sjimjlsjwbdijzrmuqoiuvgnazqsnh,0
1713,aepzmobfskjbaosxgvjfuezkrfygod,0
1714,suladiesodsykbouhyxojehngjihad,1
1715,hgemmesizgkkjhsuammdltqjcwbdgy,0
1716,nlgkszxcpnzzfvjesahsrjriqhugsp,0
1717,kptfbxwwtmfueywishedazfxjbjctr,1
1718,eycicffwiehyavranxiqukwxzqwcay,0
1719,ktxcmxfbyhwiotasvrhhpdglavzfai,0
1720,gcrjengrosszczhdtngnyvpublxvfy,1
1721,dldkmmsuuvlghcjzhcltajbnpxjmkg,0
1722,ieapzsdpfymqsseohuhnsjwxiehvji,0
1723,crattentiongqdrwapmxidoxgqdsqc,1
1724,rgebhmncmavmigyqrwdakyaohmavpi,0
1725,uxfadqdsjqesoeqciueujshadcpmjz,1
1726,cupebzxhwvxuqxzkouifsmxeqdljuu,0
1727,mtlweoarnskdwxxumynfaadrlvncab,0
1728,qotpdpddhqmpjiienlqedmhfoundqo,1
1729,kuwluqhsdullkixupamjqotlxhphdz,1
1730,djreljhkjpmtfdzvqfrzyfuaynbtil,0
1731,tsciwifeewvddbudwqqputdtdeoyvg,1
1732,yfcaoksqdwsakvajcnufvlnjakmosx,0
1733,hysgprzxdxaajdmtverpnclvswcgzs,0
1734,xeupdaughterwedyyypiwqlevscdmb,1
1735,rzlxcanapjlubgmqyatfyaqjftbbif,0
1736,fgwgqkhpxidtbpycocztlfbvbaujye,0
1737,cklrweeksradhwvubmylydvclfvume,1
1738,cduzqpiplrfdbpddpseqhnusqgybqh,0
1739,hgjwtzffpyuvodqfbosbltzfdskits,0
1740,mallksongaobnzagrbjiezmkrtchmx,0
1741,ukuqjauvhpcbvshxmfoulpgpxrfytd,0
1742,gdaqkctfurwlsparekxawxcjtnhshm,1
1743,besozsgxtucyedvyelyjmftpvbgjkm,0
1744,anjvuaqjckkjwouwqmqjlktqsvfjdk,0
1745,mczjmwxyacezqfoutlcezmuszgjfpo,0
1746,xsxbnwnlzluxfgfiftyhcltztfcado,1
1747,ynhcgvcvlbyiyahezgvxfqirgnpqeb,0
1748,ivkxboujcvmnjpugomyxwijlivhjed,0
1749,zpegrshuvvagqyearsojsavwsnvkfp,1
1750,luveobuncqfiqkskvfcwewbruageau,1
1751,ljvibzkkxxgaveljxaazesvrbynlai,1
1752,arunderstandhpmhmbijymbfhbowgv,1
1753,sdvanzyxdhcrinedjpsrodjugsjvyt,0
1754,yyrckhadqygdzyvwzojnsbjpihfkal,1
1755,ivedcmxzcixgjtizzerudjnpooqbai,0
1756,aeugdsoqbojahxtvwdunkfwgflbmsy,0
1757,qhpcxjvggpnksrmktaantigxuxcjlp,0
1758,xjglbidpbjnlondonnbdbnjmdmchao,1
1759,zkuywiacecnrfqsklqgootjhhwxkwj,0
1760,jdhsuihlsehqinbtwbhhhjuwplqouv,0
1761,jpylifeqiswqwlnyflvmbhybxkodjz,1
1762,shumttglxkqmknctlzlgdteajsqkbi,0
1763,orebdoeavlqiumflyevnqizdxriafk,0
1764,xgxefivgexidueflhadhkgqaoixbio,1
1765,uiuaxgcqxjuqzouauejgtamdlmadel,1
1766,mompzcwnjxphpufortunecgwvckxnh,1
1767,yqttccityqcrzfkgvhvltfhadrduzw,1
1768,xgsdqcztmyrtcitybrvseutgojbzhr,1
1769,gdmakettgyvnlxuapnvtatdaatqexo,1
1770,tyrtxnoeuwmymtovlbecuifortunem,1
1771,qchadrznhtkbcbxqvaakhdsztbquon,1
1772,yhdndsfhqxjidmuaunyiluafdoubtg,1
1773,oucvnlubpmlfkvjfqshavevziwpveu,1
1774,qgujtsklwznarjsrcpbxqoqqefmmsk,0
1775,msihyjjcbcwiuhjwnfegjbxmhahviy,0
1776,feiftiqyofoundbeowtqfnzvaddruj,1
1777,riqilweookgbcznixllmkoaurwmgja,0
1778,pedssnstwlzsxelvzmfvtykzofaavs,0
1779,harpedumdvkbnqltflmejgdcjwacde,0
1780,iexkdbuoturbiyiahmancxiszrfkly,1
1781,rfuyczltuyxpzhclnuvrbusinessdf,1
1782,ztqonosmnyplyjrvfzmiiissilirmp,0
1783,gvfgwrczmelcompetentyxielchknm,1
1784,pbrgwbojwgezevpijdzyapkwjprwzs,0
1785,eqljauvngmluymachzieuziuwduzlz,0
1786,uwppbdmdcdnpivgpbteachatfgbdqy,1
1787,zjhcoyytfyyzphumujdirivamsefdx,0
1788,rsuashckgngpntkugoynyutpjolfyc,0
1789,lqpfwrnzqpxectfwcceaalessonxwu,1
1790,bqvpvsdpmjewymlmkaqtupfquwxjmf,0
1791,ecvuiaimppggaklehcodmwelochqua,0
1792,qcnmbuyiraatizefrkcqhljvfuxyhp,0
1793,lignorantnexbjmncoewxcofezicfz,1
1794,infantwijhlvkfufiarwvpfywbjcmx,1
1795,eofknrpvjmtmdowqctuvpvqprapkik,0
1796,iflgczcqwhadsdjweqcaughtebywkf,1
1797,pcarwapzvozycvwjgknssnyytnbxex,0
1798,changedporgfvopsisvfabkjaqyrks,0
1799,qnrcflloydlmjeqrzdfrqxcsyucxpz,1
1800,qqjujaufjzgcvsviupaurnlhldkdks,0
1801,jewnsbiglaqjsueszqwgujjqbnoilm,1
1802,jlksslmnsqziscpepgecsygqfbawmp,0
1803,rsdnxfhdwbhogyjmktitczesotbaxl,0
1804,ajualqccroomkcplufhuozadkzccrt,1
1805,bxxsouaaczxfvoekntjgwlbgbanknk,1
1806,qiciidbyhwxuiahxdwkzgbhengland,1
1807,ckcgbaoochhjcwntqcepijomlmekvd,0
1808,atmxwxhvnfvnckjngisekibrnsgirm,0
1809,wmgxhaveumzyjisrebsecpmhdugude,1
1810,uillsceajmorupxbkfiqsdcvbeenxm,1
1811,pcilrfkwjeebjlxfnjnsrfoovguwoe,0
1812,cfrhbntpszsiwpfvvzgygntsmhttms,0
1813,eukujktlhbsttqdmqpklzcompelled,1
