id,sequence,label
500,ucdyrdwutesfpneavfmjwcdwjgucqa,0
501,wrursivecnjfxojpkcjhadbocldnab,1
502,chgsdhpnqjrlgvbuvzluebzzyvcomp,0
503,etevebsharpesthyypgscqmasceknu,1
504,fmkktvmbkhkiqngyivlkjkjyywitsa,1
505,igsqvplfyzcfdbuynhjdoebxjfzyno,0
506,qpxtcguapcwonrkhcgfgoingxiajzk,1
507,mamfsxpnjlnuihbosysbrpodkuxkgg,0
508,pxupefwzspsqoqvzfnlxdiwawahhqz,0
509,omtvxgetqclwnashtavyympbqvrrgt,1
510,azqcdavtwtmhjxqvttwrgqvvoknspi,0
511,lenltqznwnlpoxbuawgvnilethmzmj,0
512,bfexsgvceeorpbiblxcdewnjwroueu,0
513,awrdvryqjsmalbrmanzqlimmrrczqt,1
514,eranhojdczdgcuaetmvytwbtvinylv,0
515,qwgshqsstdmiimyadqkeygetsvmkmz,1
516,suiflpkkxsddtvljrzdswbdaqgunsq,0
517,pimzcjgeywfpkfnpccdezvrvfcwxkq,0
518,groovegcfbcakhfsysawkacfqnwljw,1
519,lkzrwzphtxvsnuqprfnrbvmnogoofc,0
520,badbqjzajiicqcyorkhxzcjmzdrlhq,1
521,xopecbhjlxrtsgfucnnsxxvwawumsy,0
522,sluromwpzrfxuofsgtusdrincdjuta,0
523,kesheenagvhwuwtnmxggtuzcewxfgj,0
524,wdxrpfbgewijucmklloccwyrsaavue,0
525,vnpbejsjfxmmzmrqjcfjaizesvykoi,0
526,sjbwestpofuvfzrghmputigvjmacaw,1
527,oirqtolblfhqwsgyerrbykfbbzlaxj,0
528,cqveutgpotzkwtybkdgowyhlzdwxdm,0
529,jmmpjssdmxjgsjwmclhikbbxzbfmdo,0
530,xrazorynhkprszfirpueadfnswugcm,1
531,cixdipbfpxhtfdlcfhepzoslphonmu,0
532,rqputtcjoedgeiluywprhhgohdormf,1
533,kkmpkmdyjuyjgfjfzwtolfmqsfajyz,0
534,iqiugebrsyygszarfllumsujqqbqgk,0
535,dgzbfqaclodvajanepolicemanvnoo,1
536,fdmpbsnwwciyzoyyisqurorcdhjfuq,0
537,nwkalvzneeqjznautwirledkezzyrg,1
538,csnpfbrybqljoliifcmetrtnhfhahd,0
539,wlucqtyknahywxtwfoxaopotzygkcu,0
540,khzxxeyclubxdkurlmjzdfloawdupf,1
541,urswuzjlzxixyysytooktqkoikwkfg,1
542,rayoulbninpngcnydkoiifqvjeildm,0
543,wujiflaydrrwdzebhijberaiuwjzqo,0
544,ekyzstepmekowelqncexwvwfqojyot,1
545,rbhuxzokejtbdtwzxrxekknmgkfxqh,0
546,ahqiwkaynsfzodllkrwsmwipqbelul,1
547,tdqsmmnfsjlhopekkswdqbyfuzwgmk,1
548,klsgakvhrweveoiznnqwclbtjmrftm,0
549,knvmnfhwfadliuhkrlhfwekhfxklck,0
550,lrprtadgbefriendknxyrkcxwqzfpk,1
551,imgguzfpecgruowypjnsqpdqshvrqh,0
552,dxtahlxxpsdufhzkpckfjhkkgoingf,1
553,mnvyzzagayiytoorjhulsdbtpynvhf,0
554,rhrscmawfrozafkgidwtdpnhsxadhu,0
555,rnazbkvhrorusvvqkmgzvzcallvnti,1
556,mekkxjhagmaoepoexrsjgbitkussay,0
557,lakbvxdgeodqmxkmwunqzashquzrcc,0
558,wuscmsdahpksawrrkecqdygdyywqmb,0
559,asexvyxusharpsioigpiylvefljlwj,1
560,zoouuvhmpqazsraqjlwhsgjawmhwgd,0
561,lmswmaoedbtolzpttuqbdeeqllxjya,1
562,cexgyojzwysxmfpkuxitiqqhfksyez,0
563,rzeljuhhqgcsxgmsbgtydxanhkmvdu,0
564,ylriufyrvrdonhcafmzvfaadyiabka,0
565,pyfgiveazttougvlqnjicwihalfytc,1
566,ctutosogktlgydudbzpiwpqbvnctqs,0
567,kskzeemzgoulclxhdhonzhourfwbzy,1
568,otulplnwxchfyglzuddyltgweqowuk,0
569,qyqbupzidswyymjokqodsvatvzgvmb,0
570,riedvthwncjowohxejdxxfcjimmyhi,1
571,kqcupviptchzouvmbvqdtslgreadhk,0
572,rfyishyanqfopbzrdqdihrypphrrmb,0
573,zjtikcckgqwgflkxsaliveiljmfzni,1
574,qfegvwhbomnhdhurttjqwkmlccspau,0
575,ajthrhktdearthvmizpqgkvfrnmxqk,1
576,ibqfkpzjtirlqrdhpuyanmsxmhictf,0
577,ddtnfbwiacrzkynjlppuphzeqxwfvc,0
578,tclymrdhhuzgvpygolllyinmbqilyo,1
579,arpqalpgjjasndsooftpiqrcfgfbry,0
580,aesbxenlkkjqbkutdzmagsdnylaobm,0
581,jyurchuwsxrcxxygtimewiwycolbqy,1
582,ucvklzjoiuurhgyiqttkjflptvkuxn,0
583,jttvbhbuntqouzcvajtdlongtyvnnb,1
584,ujrostvwtqnqmvgdgzfntidhxumduh,0
585,jkbzuftcszhtryribklyoibxhexaof,0
586,ficerxulhmygovurazekaoczlcrcmf,0
587,gwexkolfkqrgoodtvkbldtmcfzfwnn,1
588,ightskkhtcptdrdgnyzwsqaowczleo,0
589,zspvfmfuvtfawvfifkfxcivniduwfk,0
590,rqqubdkeyixsaepmtzpenrfyghisir,1
591,bxbtdmgodjhypwebkdjhxfmoippidk,0
592,hnnudldyslxmpkgqertktgwyiwydqi,0
593,urzyadeqimopdswgpfeducttqmsbzq,0
594,mopolicemanljpassingfcozzvpuni,1
595,gwqacdoiglqelqwpvgajhkkywwpxnp,0
596,ggzgfntgxzufpavcyxlhcoqgllcdtf,0
597,difxbeataiqofckhatoxmffanjefqu,1
598,atrzcompiyuyuapdsstkmprhlsmmrv,0
599,cjfenmnujuoljzxdtwbdoorsggrbhl,1
600,nwjzlmuxursfgsqfgqqprqflntuwdn,0
601,qfgsctwkciuafirjsqkmicqvbfzfrp,0
602,vaiqqufidndpljcfinedhqnwhwpdtr,1
603,yjmjsaweygxmfymzqhlivuvqmwvcol,0
604,dnvskgmgwyanxetqrfpmcpvumtkqxg,0
605,wbeunfifcovbvudrizzleppvtnbuom,1
606,bbyiuwveynctvrfzmgcohnrhkucjql,0
607,lbpzctjgwodxfallinggcquniiofio,1
608,keqwdwqgmzprjjnydfbetymcvohewi,0
609,ndhvbpkkqmhjpolfdvuproywjxyvrr,0
610,fobgmkgkejyebgwpfjijiepqxsdxtl,0
611,uuwnqafcttiqvdzthadsgvmtqgtxqc,1
612,exnffqdntwqqtrfpyvkhxgxlthyojg,0
613,ihuswprzqxblqixmnidnkxhnjwemri,0
614,senbeebaeygjobiwkkidvikoesqunc,0
615,ertainmtwhqisaceimrwdwrtizdfld,0
616,spuffsolhadmomhksbradpdsteadyh,1
617,seqccfitwhbmlwowelsnubmwwdvznu,0
618,lzxublowqaxgsqwuztrnrtgftdfayj,1
619,nqmcdalfldqktpezmmkooqvtmvdyvu,0
620,ztgqfootqfstlpassengersufvbpqt,1
621,dpytyqauxfssojjejgjfebastirmye,1
622,cjrlhpmdvutdytjqwgsltthcquarte,0
623,rbselrzutnwbnbdnvpsewxqgntdfqn,0
624,utbmzidievngfqxedpusyrqxbgfccc,0
625,hhhniithdysqbllfgbcxmcfhurried,1
626,qttblxhluwgizsmjswbdfwxyqrorvm,0
627,wandismallyluoxwxtrrfpcvsnsskv,1
628,quwhbmpdxyjlqqgldzhjctdecsilen,0
629,tlyiictvrcoatuslgfmrkrdjvheyec,1
630,mqomlpsthtxbmlbcdyrfwoadqmatbp,0
631,kdojkexcaiiqlborowuocqhfcollar,0
632,sxdcgymicwyohuimkwqiumpedwjrit,0
633,urnedrpdujsqnxdtvhmgwuhighinul,1
634,avjskjyxpyzrkexrzoxipocbqrzzxf,0
635,hgvbiispzsunbwvzrrunamoffobeap,0
636,ocketedmvoicgabephejpkvmuwwcuf,0
637,edehtdacmpucomakgefmkxjtrbpxdp,0
638,zccflrjzgdanmhtvlkozeqghxdchus,0
639,zrqqdukoxygxhandsicqjvmfnwrxue,1
640,mkwswevhbrdiwlvjjkvowhkzgunqob,0
641,hloxfjfekcgrcapnpgggiudrlgzemz,0
642,budoorgfbqvdmoyezsxlkglqyhzntp,1
643,fcagtvdjhuzdcrzlnzhplktkqrnbbi,0
644,vxhardwaregbejjcygeaqxnmljfnbt,1
645,storeayasykdrkstpfiovabjypludp,1
646,dtplyzlqgwloccbdvgdmanuuonapdn,1
647,zlvsfflmqhuwscqlzpxoopshftgtaz,0
648,zhlahimwmqdysglzhxiqhadmsjnwqa,1
649,lmmeegwhaxdrndkplbyaftfbsqhfpq,0
650,ecuyigeexzxkmmmstjknvvpqlzhpnf,0
651,uvsyqbyrrfgsiwwpmfursgrthousan,0
652,dmvwcgawoaxkfzgzgrsmpldexhdinb,0
653,axesoevzagikvntjhkizykitsvmrtt,0
654,layfbeayszqbunjbhtumileslmrqyf,1
655,dlyhmbuprwfmwtuqpmjkoxwcrqfued,0
656,jxhxegtvieucujpmgdlxrjxygwgskt,0
657,szmhxvkeaipfillwqrsaqdgqogbgnz,1
658,lxsobwhqmfejkuxikfmxzkqqtuqerp,0
659,ukcnfybqxemxzmdyjggaooahygyrkk,0
660,szjdziknfezdlxvfuappointmentus,1
661,diesbdolyzwhkuvfxtcasplwncslmv,0
662,dgviegylfcvbpdrppjglnkykjlteyp,0
663,dfogeamcswyngcnjuyhialwuncerta,0
664,inktzcytijmxxabsurdityxxmdwvzh,1
665,dzhkhlfvaebzdegeffecyiylvybawy,0
666,hqjgixxrgtwmndfeakqacnmckhhvux,0
667,hiwkyyuhhpfriendwlobyvqhanczsy,1
668,eylscwssljokzdxzeszxeithtywmvo,0
669,kfiifpzdkyfyouthnmsmokedxzqxdo,1
670,joatebckyhendmilyifxizjszxpcxo,0
671,zagkhcgweizdqjnzlgzzqcjntlclys,0
672,whmcigarxccrlhycavphqzeskfqocr,1
673,eozbevjbpiwaiteduwmrrowguyccbm,1
674,hwvsnxrksutwentynipysnsrmhnnbr,1
675,jalperaycmquiwgnnzrvaaeaqyxopo,0
676,avnffniggbwciujgadnuuimzxqayhy,0
677,zsbiuviminutescjwfihqszwhwuxzg,1
678,ynluxyhzqfcbjecdmgsyfyzwnpwzvq,0
679,waitedvzeajxpfgkgqchfoiufxylwa,1
680,dtngiqymlfnefxydturernmygrrlor,0
681,zougptallgckscujdnxoucqyzmubzf,1
682,vvqriemlehuntprkmlwawcmanuvzck,1
683,llpciimmpfejlmrgvoczhhmmrprflb,0
684,orpxdaasxqdxmcpgkenwmpcsnpoaex,0
685,lgflgaapyaygeyhmjkxjepibrvigca,0
686,mxyculongrywzcmgtcawrlataoverc,1
687,oatqottipsuffrpxpdvbbsarvjhytu,0
688,vcaebdmcyuyjgqwyitthnerltgqqqg,0
689,rklmaatmshyyouzyfcollarothhvsq,1
690,epnzouaaaphwokjwexuaxtwgzqdcnu,0
691,rpyturnedccjxxcsaresfpoildxlrz,1
692,wzcqnihpnxfqkculjcniubnojqiawk,0
693,earsraqbuzjdnkccrcopksbgmpnnbx,1
694,paqbgkeqvscvocczlifhrrplxfbmph,0
695,urriedqwkegroeabsbneuupckcqtzq,0
696,vbuoppositepjmjwgrzdkgojauqisn,1
697,rlqgswstqxkubzetlixxyvsideglsj,1
698,abxmyzvfxsphvjquorvzgistreetbc,1
699,imnmoascrblnkyohkstqksnhmwnfcz,0
700,zqfkzyjmcidlthljgcvmzakkfbzxnl,0
701,qwvdirectlymgnqmwhotlggvkxudhz,1
702,gqapftwdeoyfpofatdblumocctlewb,0
703,clnhsndwgrrjdugxllyrwzfpznvvxh,0
704,hnfmwusdwzwaitingxcbqvzclotksg,1
705,wkeqthhlpjbptamanbnbjdxwdkvmcf,1
706,qvilkjjexakpwlyaftmutjzufbyhyg,0
707,ijfujoudezbgqsczkahzdpqubobffu,1
708,uvvnjmnaskedmacwayhnkdisfyrttq,1
709,qpqzibkgnzlbhvzltfbelkxrgxjnxk,0
710,vhkuxmkauhxwwdoubtfullydsvesix,1
711,bvzgkmdcdihvopdoeusljkkcangkgm,0
712,pxjimmyzxzrhkrrcamyyfozriwells,1
713,uivsiygtpycuooxgsqgsxoinzrpdik,0
714,owmwflhimvzosuurqcwbcrlxejzmbu,0
715,tgfeumsfsiysbvkbanhikxpzaocrie,0
716,ducmanckltiluarbxshjwavhgmfoei,1
717,ekkobksxtjdoorpcvbwpppnrtwxsbb,1
718,jukimzzmvibadzdluxeepmvxdables,0
719,sikshsxvfboxxnzcicmcgaknhcyzdc,0
720,pceuvplecqfeftypcywqwogjheartk,1
721,lixuuxzaxwnjxyigrnskeidfxfbgec,0
722,qnxkmbebtqzsfwqnkzjmexclaimedj,1
723,pymqiepxaqipzowbvyewdisviucydk,0
724,nfvlbnabozzdbqzansybaedqsbgzks,0
725,hsarrivalsrtlkpcigwprykovcmull,1
726,ivqkbsatgraspingbprlkesmxfartf,1
727,jzyeraczagpfunbhandsztzvokekar,1
728,tgwocztdjpixjqywprqsbtcaivhehl,0
729,niayoytpzkclfdqjgsnscglgvokbkh,0
730,ipecstvtxrbeibljddrfrybvwhhijb,0
731,boblzuigntxbdbfateivyeqpjpkiaw,1
732,rvqgezwcfoxigkwfindtxpwlwcixfn,1
733,jafkutyqbnydleiwuifuuazipnhnne,0
734,obcvuwrwlysdkcleanuicrzxysdexi,0
735,stenceuryqcpfqlpofaguvpfqbovud,0
736,yikmvolibxoceungfzpiwgtwentycm,1
737,vgkvozzihakfiyuademyearsuetojf,1
738,longszjwzxapbynekndakoqpgjqoab,1
739,dohnugaaifnlwvwmdryxbobxhutime,1
740,vnischrtjzllujzfqaoqgrolvakjhd,0
741,izdprldsoqutyzeasresyxfbmkdcgf,0
742,azqliecfkzbcpmpcpjlyfwthreoxgo,0
743,newhaqmgpvblqapewbjkajnwwpvtdk,0
744,mzeddpltgxlgmtgkwsfgywqtggrxhw,0
745,bobrsnonjksxklvbbyosojshkkjxlw,1
746,qeacbdwxhkjchnapvfchorfiqkgfiu,0
747,lpsijkeugeroitvqyhrtkaiqlxtqal,0
748,fvgaqbhadadjgwizntmzuetyqalgaf,1
749,pxmumaymolastedaloafdrxhvilsrx,1
750,awttpbdjgbarhavekhznmgsadmgpqi,1
751,enxrffhrwawevvvxbtnxhkcbybpoij,0
752,vkudymgmhzwrrpxgihovumjozrcqts,0
753,gbkrcjlcazpjtonhfnvxxhadidinne,1
754,rcgbhsztxfbpxengdvxpjnlmiczvdw,0
755,esxmgbrihuvfvjvpirgvwzuyiogwvw,0
756,qkhcpgshhasawestxchzhksnukpdfb,1
757,dqcvzagyuecqvgglvnmsacmqcdkwiw,0
758,kwcoddshsniasrqwekrjijtreatedd,1
759,xmqiwoqltelwrpmlzjjqsohdywuynr,0
760,gjldtbcqmenzsilttvdzsmanyexfoj,1
761,cdwbullyuchasnnzgqyhjxminvvsny,1
762,ufsnryligrmoldifqlypjmscfsbviw,0
763,jakiccyzloqbawvysqhgtzjokerdix,0
764,givenrkakaciipfmokjaskedjoxkjb,1
765,zyxvjoeaidqawljkvembacvfmbucmb,1
766,dtiokrupujcegxyiklgpoocxtzfsid,0
767,mctltghjrmqeyacufaenqgwbwekecv,0
768,hvwdnbwigfigvdouculkuzkwrchang,0
769,edbtqhoqkjaizjwgiyknvwdfenhjyx,0
770,ovwpvzwpeuqdnxzhabdflclywlpclb,0
771,wrwxysptugbgtejpryhogalotsvymh,1
772,ktuxyrjlpcdkaqbwlmbqvqjvldylcg,0
773,ufbmaxhopbcfblwqgufbksuswjimmy,1
774,xtrrkhipelqypsecrkvrafemysggvy,0
775,uxlpcbbkuyoieftdbepgthoughtqta,1
776,llyimksjrlminchesrprmmylesbjhq,1
777,blmrgcqqezovcgrbjlupuohkkqfkpg,0
778,wvtghwoapnhlrrsskkaqqvqcpwtrua,0
779,utwwrcaruwfcvrjtoaymjgrewhwefb,1
780,mzypbsdfsfxjhksuhaodwhrbundsrp,0
781,hhqbitxksupfjjnmnsrsjeujqqjvpj,1
782,ltwentyoarkuswbjrsomwnitzozelg,1
783,rpwybasyorkeqfsshsnjvundynzuji,1
784,mmyvruaurpymsvwfvsewqvtumjxcwn,0
785,nlynzlfkycwlwdybixcjldklmxukas,0
786,khkgpgivfibdfofmgpayrhymoderat,0
787,elylyuhavexxskypkccnwixpositio,1
788,njirzpobmnkmqwpearahekudgvokpe,0
789,pnqanbjlmrixccqhetopnnpucgwhtu,0
790,qtsxrtikvvcityhvodeznhhfkuaxjo,1
791,bgdajtakwxplmsmsispwqbppbdyuhh,0
792,udivzyvokxtfvezuxcrqzokgzpbxde,0
793,partmentsncaseiyjneyksfcdcdeij,0
794,rqcueqylznuuaizferpfppcxyatxlw,0
795,pqkbkgbobdbzawcuzxfluzpnshquqa,1
796,tkpifbnhhjtkkfcvsteoybzpmubjqu,0
797,oxzdjnxtepjqfbnjzkijwftjhrllsp,1
798,vernivjeiruqrpqlryccpdxlznxcwq,0
799,jcdfcosknzaaejimbtzpgoebxajwvr,1
800,fclihyykjmdfewtjykxcmyhvfupekx,0
801,vdmshlwepejkxecyxaripcwiauxawk,0
802,nlnxawddsthwewpbktbplacextwtyj,1
803,rgcteaociknowhrbfhwcixtnievpew,1
804,jwrzpjurhavesvmduzugswmpzxpayt,1
805,fwplqldywgamybjcjlufuygbzkxelm,0
806,npfsorcbgxmcynqgoodgtepshvkmow,1
807,emooazsnbtauhhhenuupvdqdugrjrq,0
808,xxoxwrtuvjhhmzovspnruiljxlongo,1
809,bgidrotzgdfueopwnnvrljmrivhxjj,0
810,zmnjmrbwkelgtfarhfwqwvcxlatalk,1
811,cictismvxqqfcnkdizgrjnegltezwo,0
812,opuicqgqpxtzdzalzogolsnnwnsddt,0
813,umwxjcbmgcpkpttimesdskfmyowylk,1
814,qfwxsaqbqlcntjnuujkayklvvjwclv,0
815,rifzfvasvkwgaqxmnrdjwlxyoxppvx,0
816,awddjdgdvojafesxnvtcwadmenbalu,1
817,jwaoqtbepahnnthenkwwxchjlooxhz,0
818,startedgpbygdndhaadccwwdxhpnnb,1
819,mosiochysoobsowwqtnzaybwucnxsy,0
820,remnacjvvvbifjwfrxwgmrybstuvqb,0
821,ywklvibstreetdvcikxfeergejdapq,1
822,rpkmdruztwksdsbnffcggmdhtkwxkc,0
823,fseezmrekfdioittcxxlpbrljfdsjm,0
824,ktxokexarmkrzhrswngtcarmqbeatd,1
825,nwglglmqzdxjinwcsvhbhdiluclmls,0
826,rhsfgccwonsedixmantkeayyekxias,1
827,nvbxyafgmmhlogmadtjzcurtmkkmok,0
828,nuaxrkexeascmolyekzeycivwdktlt,0
829,yfbbldcinklxxzcglrsgiwrtwestyu,1
830,ygdhbmluekirtslnjwqejybwzssxyf,0
831,ntqvxxldtarhyajacqrnpcivvhrbnd,0
832,hnpjevfjgwxibedcisurtrydhwjrcv,0
833,czpegotismhqilmgfnzzuieumvwnfi,1
834,pjbkwbodnsoyuayhykzdintvakbdwt,0
835,csfxwgzleenlargedxnkivklzcmxcf,1
836,pmjiiitrrhsuccessnggrvyxutvzzw,1
837,qvqvzjfvxsbivdqtsgcrdlewurvvzr,0
838,hiyywcpwcicabeginningcmauxabvi,1
839,ykgwbozgfdijiybwliicnvbtnpbdyk,0
840,gtdzrxqoutlineglunybdsmlnuqaav,1
841,uabvrmfkccgtcxrikldhnpaugahist,0
842,orypsbujykakznvruabsgxlnljuvxc,0
843,pulcareernansubmergedizyentnro,1
844,vercoatwzdklsfiorksevjinqnmqhc,0
845,listenedmbldzvcrrrkbesxemtcuzs,1
846,sejvsumbhbbflyvlpjrrbzoztamoin,0
847,terestfnedbrshqsgotycxnmemfwxg,0
848,tjoadqdpoqdepecrdbqsrebqnbeltg,0
849,kysjycxlbdwoehptgqkklrjbhovqlv,0
850,qjecornerjrqdklrczadcdhyvcqsyu,1
851,hushiyzomkoiqstoodtpmlkzdrugmq,1
852,othughdtcgneszkfdtxuhuhgtmjmxl,0
853,sjufdjfrfryszppiyqqnrzbzgmvqzn,0
854,rnbdzxdltrsbuwfwtnoyjjmevstore,1
855,taonslsichgebqginbfeyxgzohjcdy,0
856,qxtbrillianteuliigwibsiikrgfkq,1
857,uxydazxqfibkhfmfygfwaioermbjws,0
858,cunuisyiyytmwrjmoavkgajsfadtlc,0
859,uoqtelcazqelectricuwepztddaumr,1
860,woctxajeohkkqwdmskihbdbqzshtnm,0
861,pinlamylightsbprqnmzrydyusorqi,1
862,hmdgtnfscpkwsubzwlrjrespisjule,0
863,gsgfbcurlmlglarecjtkvccuyyqwpi,1
864,sqxnsrbyornbwlevwypkwlapxkkktj,0
865,qtpoqndjgjjvplturnedwakbhtfcna,1
866,nzxwncbaggdxsghplxghxmcsxolvqh,0
867,edlogmxsimultaneouslydmvdqqcgo,1
868,eseyqcawkztvbskjgtremjtmcoivcm,0
869,mfgxkgqmhbsttdfmfgazeplypxbpsn,1
870,rnpskobxcecwuzcscmdwukefrlzfac,0
871,egozmctoizrvthjizjmanlxybamdjy,1
872,tmnrrevihcjjekvfupjyzzvdawwest,1
873,mqhktourowkdslvfgtqmvonvxphfbo,0
874,xlepgtphnlrmubpfbrstoppedfffng,1
875,dhjtcixmofsdnpaqjvatbgkwzmayxl,0
876,tjjordwtiqkcjvwjbewinyumsiscjf,0
877,moqletctsoipqkasuddenlyetaeumj,1
878,socreleasedwtrrgsuboxmmarmxjgx,1
879,dncwdscuflthyzicgytsqrsfwcdkdr,0
880,bulrihyydhymoxxqlbmvnuzvczfkuj,0
881,immyvhssvfbihpikkvncegsiqqckqs,0
882,tfozowellsfsdhhlwecmokmoqowvxz,1
883,mvozuugntkfyfqkmxxjtlpryvgfecb,0
884,ddkpdezpqpbjgnwtcsqrksbvmhitbs,0
885,nappedsovrezoyoqwwhwbbwcxgiihb,0
886,epglzpzdvlphtuckwixlwzrciwfehm,0
887,phukbzhauolmmjpufguvpsjpxacpwj,0
888,btwentyyadonxikhrxscinidqnphkw,1
889,rufzaryearslnykhoxzwzktmwoqedn,1
890,qvlegyguuavhkiyaqxgxflblonghmc,1
891,glepqgfohtsktpcsuzoffntllikead,0
892,bzdvafdglmszdrualyicrpietviosp,0
893,vmvtimerzglerbhniullvuouxatsil,1
894,djowqjlmwxmgwlongxkkwmzhrqggee,1
895,bdqbqdljjfcfixzbltmirbqkstgvak,0
896,rqhomgoimnzuhpluerboquznqylmnt,0
897,edkbdchangealhojkixsyxsmafiwoq,1
898,czhlrnhhsiyyqvjvkwhtpahaffvotr,0
899,iytkybehurrnlidmanpkapzhbtwwcp,1
900,xatsinqmoglntualjvdmtkadubwtno,0
901,seybjcjblsxdjitsoxvakqhuteuhik,0
902,sgyxbbsromanjqdxrdfvbzkdfcujup,1
903,fvolyaciurepsdexznsformqoktpug,1
904,zprvoetfzycbqmvpewdjoqcqilgood,1
905,fmganzfsffnonwroywnspvkjxymvin,0
906,lzlqmccmrovcgdhtmfgderdmgdycny,0
907,gareyxwamancbadmkbbtxrdaxjqznf,1
908,qtiiydsdzlmqnqjbztisuuktnskmts,0
909,tallajypusvuuszedpsuhmhdqczxqx,1
910,phledakmrdmkumanpdkvfummxuztdg,1
911,vvkakdoqfzyqigfuvwgwhkqdswnrqg,0
912,hsbclnrkiduljhrctnxoltmavetyyj,1
913,plpwrwifkhweipunzfnrrnbeenjngq,1
914,ieqklwzahblakftxipgenxnydlqblk,0
915,krarpissmarrestuifsprxdoootent,1
916,wrqvktsmqnxtkhzkcnmsjujfoeivwz,0
917,lvbvbdzyksmcdyymgucjxhmddarmin,0
918,utesmmcjcyebnelynpfbcpbzupcwnn,0
919,xznzkrzgktsjzvqyqghbjrfbndyugq,0
920,njovwimwlxljofmlwmixnoteradvvp,0
921,sjojhqsilkyugwlrpbobsnardydtws,1
922,drwxaweemeaeowurswdkjiuazpnmwy,0
923,lqterqojieootvfrxkksajsmhllurk,0
924,sflrheqiwseaawckxtdppyychicago,1
925,vclganiewpwonuebmrlxrfryzaoifg,0
926,tgywcxljsejhxxbhhizvjxthinksyb,1
927,qytkcxlqsvzjrdtpqdpxyqdnjpwltw,0
928,zehcydpmgtddsayynmunaqrpzapksp,0
929,bnnudcjwxikhiithuchaveezmvlfry,1
930,trpzwyefekvcikbquonbqwsienqrdr,0
931,pfdnripmaazoxberiutgzzhgushsnl,0
932,qwhrijzzdffxlitsybuxbfqymcixws,0
933,pbdroppedfaifbwcevpspaziujjlbs,1
934,rgumfavgjuwfaksoyranfdxwifhvwb,0
935,fjmwaooxxlfhqirxktxklwydxxwgzy,0
936,lbixnwqqlbwirespogbnvgylpvhsbx,1
937,rmyecwantsniytjbyvbimyqyskgqld,1
938,hdhffuzuhuodokzwreajzhpbxmmvvr,0
939,xshavefgsstkxhlysyiflfyeedrrih,1
940,hzzevfaeijpbttnygsbrsbvpvaslix,0
941,spwxteyyrecjkfzsuyzybjhrhycyvc,0
942,ctakkgrjjbcvschatcvvinulrphldl,1
943,hmmnotiwglcroqctcnnqhcyxzrzyfs,0
944,vmapkndpuqhpsghppryuqptqcxkcom,0
945,gptjquisvsgoinghajbllzhnccfuoo,1
946,tgpweobmxlrdaxdseihuwwjcbdwmci,0
947,ygozcehejskwmtdnmglqmjydgiqpds,0
948,dxomwrwhuruktnugfjnquietlyfylk,1
949,mfidyictwxytahgfccegoptzjzrgif,1
950,jlenuuwkbxcvqosybocmjeoeqrvxep,0
951,mnpcmjknbyilitmjhwstationngmdb,1
952,evvypvxsvlwymojkgvzfwyeqnydhbf,0
953,bqbtuxfbbqqvruvshofwxprmmgomfe,0
954,usodwcjadefswchkwhcquiblhhnote,1
955,przshkkhhxapifzcuxpsjkbzogsfez,0
956,sysgxrameqyixvirauydhgznyfuegf,0
957,axwyojtlfzbojbdvemriaskeddcctv,1
958,ennlpypnhcorhlwwiemorxyfvhandm,1
959,hpdsjrlnqvgdovydfiunabntnrefae,0
960,nnhreadvpfsnkmzhzocuyliipgpans,1
961,jjvmqqwhvvywnfqwbuhqydxwindowj,1
962,cblxfyzlfccrkbzvgfsacvekmcnbyt,0
963,kjbnxoeywrcnkhkqccmnkwazpcvsgp,0
964,atrolmanodrnlnqwellsrdkxnwtjed,1
965,szewafypxmanewkvqkcgenweprekxd,1
966,xycwxjuurfgxsghetprfcriypwplhi,0
967,ccmhuhunwsxolahxlgzruafbegfpwe,0
968,stjzwmexanphdnldjbnucquubinqsa,0
969,pyscqtskvzeestqclmxorupipmhaws,0
970,wcuookqgweepbqevslbzqjcjatunfo,0
971,ldedfcyqlczavnixpnbhxttrwzacxg,0
972,qnynyfriypiecewbkpsmofzlptpogy,1
973,tpmdekhmgdcdqzgunobcmkutorixiu,0
974,qrmwfwjgpaperleliwvjweyfhpyikd,1
975,gkqgihandeddbvkxucehpajontappr,1
976,lfrowdrjsfptzcokvsdiumwsowhand,1
977,seyqrhivtnqvpwrndsmsijkgiglgls,0
978,jelgawfdaseizqqmsteadyoqqpvbtb,1
979,eganwvkeksuyxrvzytufohlcyvwnll,0
980,xncezyglkapqtvuteolqgxnrowvrsm,0
981,imgjhjttfuxreadgohblosqmobbhau,1
982,zhziqymiudnxjdhqkptodjokfxypvz,0
983,vvusqqpxxpeuzghideuzitprowtjsi,0
984,hosbrocnweoylckdsdjawegtremble,0
985,dcfbsgicgshkdeiazitoyohcpckaix,0
986,eidegkvzueisdvbxzsvpggdgubtjzv,0
987,wzjxxtxcsjabkusjunerfixdueatim,0
988,ebtdhadosquucdecbqflirqxtuwyxh,1
989,vlojbbfvjtswjutgbhmjcnmwxdyvqo,0
990,mpricgyldvlxrueczymypeebqzofin,0
991,ishedmmciavzepqfrgvnfgwbqtepld,0
992,qcwtfkdxmqpbanvfgnbgoxmwmxzqbq,0
993,pjfsizqfsjhlsrqevntmqpzgnivezz,0
994,tnotepgembusngfkaklmdolteynaxr,1
995,utkaqdbepgosuhddxglnuvsjblhbmy,0
